Season,Id,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Ranking
2025,5227880,Colton Brunell,RB,North Dakota,,0.112,,0.112,0.161,-0.092,0.284,0.121,0.057,2.347,0,2.347,1.766,-0.553,1.135,2.177,0.17,524
2025,5227899,Aidan Behymer,TE,North Dakota,,0.028,0.028,,0.086,,-0.03,0.086,-0.03,0.056,0.056,0,0.086,0,-0.03,0.086,-0.03,661
2025,5227917,Kolton Nero,RB,Alabama A&M,,0.014,0.278,-0.009,-0.263,-0.214,0.361,0.041,-0.071,0.52,0.835,-0.315,-4.211,-2.355,2.886,1.161,-0.642,658
2025,5227933,Donovan Price,TE,Alabama A&M,,0.612,0.612,,0.43,0.948,0.145,0.964,-0.27,4.281,4.281,0,1.291,2.844,0.145,4.82,-0.539,352
2025,5227941,Keyondray Jones-Logan,RB,South Dakota,,-0.872,,-0.872,-0.872,,,-0.872,,-1.743,0,-1.743,-1.743,0,0,-1.743,0,903
2025,5227964,Caden Frey,TE,South Dakota,,-0.086,-0.086,,0.703,-0.481,,-0.086,,-0.259,-0.259,0,0.703,-0.962,0,-0.259,0,699
2025,5227992,Briggs Hughston,TE,Northern Iowa,,0.604,0.604,,-0.345,-0.399,2.39,0.305,2.996,5.437,5.437,0,-1.38,-0.797,4.779,2.441,2.996,313
2025,5227998,Roman Mothershed,WR,Troy,SBC,0.518,0.518,,0.197,-0.15,1.499,0.344,0.819,15.537,15.537,0,3.146,-0.898,10.496,6.531,9.005,596
2025,5228002,Jackson Williams,WR,North Dakota State,,0.77,1.003,-0.549,-0.122,1.235,1.265,0.254,1.115,15.408,17.054,-1.646,-0.852,7.408,8.852,2.031,13.377,603
2025,5228015,Reis Kessel,TE,North Dakota State,,1.846,1.846,,1.18,1.248,2.964,0.813,2.88,25.848,25.848,0,3.541,7.488,14.819,5.689,20.159,31
2025,5228026,Logan Conklin,WR,North Dakota State,,0.617,0.617,,-0.021,1.255,,0.617,,1.234,1.234,0,-0.021,1.255,0,1.234,0,1510
2025,5228031,Fidel Tau Pitts,WR,Cal Poly,,1.504,1.504,,-0.292,1.932,2.223,0.736,2.186,25.561,25.561,0,-1.168,9.661,15.558,5.886,19.675,357
2025,5228149,Mackenzie Alleyne,WR,Washington State,PAC,1.547,1.547,,-0.877,0.392,2.741,0.183,3.595,7.737,7.737,0,-0.877,0.392,8.222,0.548,7.189,919
2025,5228607,Demon June,RB,North Carolina,ACC,0.137,0.315,0.093,0.142,-0.018,0.576,0.17,0.033,11.685,5.355,6.331,5.833,-0.589,5.758,11.027,0.658,239
2025,5228646,Rod Gainey Jr.,RB,Charlotte,AAC,-0.022,-0.124,-0.003,-0.191,-0.071,0.425,-0.03,0.011,-1.641,-1.484,-0.157,-7.058,-1.637,5.102,-1.799,0.158,893
2025,5228646,Rod Gainey Jr.,RB,Charlotte,,-0.022,-0.124,-0.003,-0.191,-0.071,0.425,-0.03,0.011,-1.641,-1.484,-0.157,-7.058,-1.637,5.102,-1.799,0.158,893
2025,5228759,Dillon Galloway,TE,App State,SBC,-0.05,-0.05,,,-0.05,,0.597,-0.697,-0.1,-0.1,0,0,-0.1,0,0.597,-0.697,677
2025,5228760,Derrick Eley,WR,Charlotte,AAC,1.521,1.767,0.289,1.235,2.091,,1.235,2.091,9.123,8.834,0.289,4.941,4.183,0,4.941,4.183,846
2025,5228760,Derrick Eley,WR,Charlotte,,1.521,1.767,0.289,1.235,2.091,,1.235,2.091,9.123,8.834,0.289,4.941,4.183,0,4.941,4.183,846
2025,5228761,Max Rodarte,WR,Ohio,MAC,0.165,0.165,,0.262,0.408,-0.138,0.264,0.067,1.984,1.984,0,1.312,1.225,-0.553,1.584,0.399,1415
2025,5228762,Nick Poulos,QB,Ohio,MAC,0.119,-0.094,0.687,-0.698,-0.097,0.359,-0.053,0.325,1.307,-0.756,2.062,-1.396,-0.389,1.437,-0.319,1.626,488
2025,5228804,James Laubstein,QB,New Mexico,MWC,0.278,0.571,0.232,0.266,-0.073,0.173,0.345,0.072,10.29,2.857,7.433,3.459,-1.026,1.213,9.646,0.644,352
2025,5228817,Clayton Wayland,WR,Stephen F. Austin,,0.479,0.479,,0.055,0.928,0.672,0.26,0.813,25.401,25.401,0,1.31,16.699,7.391,8.325,17.076,363
2025,5228882,Ryder Treadway,WR,Toledo,MAC,1.193,1.193,,0.618,1.237,1.65,1.06,1.326,16.703,16.703,0,3.091,3.71,9.901,7.42,9.283,560
2025,5228911,Sir Autry,RB,San José State,MWC,0.054,0.054,,-0.415,0.524,,0.054,,0.109,0.109,0,-0.415,0.524,0,0.109,0,702
2025,5229222,Jojo Uga,RB,UAlbany,,-0.183,,-0.183,-0.332,-0.209,0.185,-0.146,-0.303,-13.162,0,-13.162,-11.948,-5.443,1.478,-8.018,-5.143,1151
2025,5229237,Tavahri Groves,WR,UAlbany,,0.388,0.388,,0.433,0.944,-0.409,0.393,0.383,9.694,9.694,0,2.599,10.389,-2.453,4.325,5.369,818
2025,5229248,Ky'Dric Fisher,WR,Dartmouth,,0.802,0.802,,-0.24,0.391,1.71,0.322,1.313,24.853,24.853,0,-1.68,4.297,22.236,5.155,19.698,374
2025,5229250,Dylan Elder,RB,Dartmouth,,-0.075,,-0.075,0.31,-0.461,,-0.075,,-0.452,0,-0.452,0.929,-1.382,0,-0.452,0,779
2025,5229265,Luke Rives,WR,Dartmouth,,0.616,0.616,,0.36,0.57,1.749,0.252,1.254,13.557,13.557,0,4.32,3.99,5.247,3.524,10.033,663
2025,5229266,James Elliott,WR,Dartmouth,,0.219,0.219,,-0.329,0.173,1.451,0.264,0.173,1.312,1.312,0,-0.657,0.519,1.451,0.793,0.519,1498
2025,5229332,Grant Hollier,TE,Georgia State,SBC,0.73,0.73,,0.668,0.437,0.422,0.832,0.612,20.44,20.44,0,8.017,1.312,3.801,12.484,7.956,63
2025,5229456,Garnett Davis III,RB,Morehead State,,1.9,,1.9,,1.9,,1.9,,1.9,0,1.9,0,1.9,0,1.9,0,556
2025,5229475,Anthony Ice,WR,Morehead State,,0.781,0.781,,0.369,1.359,0.183,0.677,0.928,22.644,22.644,0,4.063,17.667,0.915,11.505,11.139,410
2025,5229489,JaVonnie Gibson,WR,Oklahoma,SEC,0.487,0.487,,0.078,-0.159,1.302,-0.063,1.121,13.622,13.622,0,0.702,-1.593,10.416,-0.946,14.568,661
2025,5229490,Landon Holcomb,QB,Arkansas-Pine Bluff,,-0.394,,-0.394,-0.703,,-0.084,-0.703,-0.084,-0.787,0,-0.787,-0.703,0,-0.084,-0.703,-0.084,572
2025,5229494,DJ Stevenson,QB,Arkansas-Pine Bluff,,0.217,0.374,-0.045,0.069,0.309,0.335,0.075,0.487,6.942,7.486,-0.544,0.893,3.705,2.344,1.581,5.361,384
2025,5229495,D'Avery Robinson,WR,Arkansas-Pine Bluff,,0.219,0.263,-1.651,0.08,-0.248,1.452,0.1,0.362,9.641,11.292,-1.651,1.275,-4.703,13.069,2.398,7.243,820
2025,5229543,JJ Cowan,RB,Campbell,,0.255,0.451,0.229,0.14,0.006,1.302,0.22,0.414,23.987,4.961,19.026,6.865,0.193,16.929,16.951,7.036,94
2025,5229557,Randall King,WR,Campbell,,0.645,0.674,-1.17,0.551,0.372,1.185,0.587,0.736,41.29,42.46,-1.17,13.779,8.549,18.962,22.898,18.392,130
2025,5229571,Tarell Short Jr.,WR,Bethune-Cookman,,0.437,0.437,,-0.59,0.951,,-0.077,0.952,2.624,2.624,0,-1.18,3.804,0,-0.231,2.855,1334
2025,5229572,Dennis Palmer,RB,Troy,SBC,0.091,,0.091,0.039,0.247,,0.091,,0.731,0,0.731,0.237,0.494,0,0.731,0,639
2025,5229589,Javon Ross,WR,Bethune-Cookman,,0.663,0.669,0.615,0.473,0.602,1.618,0.595,0.862,31.174,28.1,3.073,9.458,11.441,11.323,20.831,10.342,241
2025,5229597,Nathan Rembert,WR,Jackson State,,0.642,0.718,-0.231,0.551,0.291,1.161,0.497,0.879,32.1,33.025,-0.925,13.231,3.778,15.091,15.402,16.698,224
2025,5229598,Mekhi Norris,WR,Mississippi Valley State,,0.52,0.505,1.252,0.746,0.545,0.192,0.488,0.547,25.485,24.233,1.252,11.196,11.987,2.302,10.728,14.757,359
2025,5229603,Joe Williams,RB,Mississippi Valley State,,-0.281,0.029,-0.522,-0.87,-0.12,1.46,-0.317,-0.123,-4.497,0.2,-4.697,-7.827,-0.361,4.379,-4.127,-0.37,1036
2025,5229944,Chauncey Sylvester,RB,Weber State,,0.322,1.156,0.183,0.473,0.004,0.745,0.314,0.346,15.782,8.094,7.688,10.873,0.057,6.707,11.635,4.147,171
2025,5229947,Davion Godley,RB,Weber State,,0.05,-0.2,0.066,0.042,-0.14,0.335,0.008,0.225,4.115,-0.998,5.113,1.775,-3.358,5.698,0.511,3.605,439
2025,5229961,Mason York,WR,Weber State,,0.525,0.525,,,,0.525,0.571,0.51,2.102,2.102,0,0,0,2.102,0.571,1.53,1401
2025,5229962,Noah Kjar,WR,Weber State,,0.473,0.488,0.387,0.387,0.165,1.78,0.22,0.811,3.314,2.927,0.387,0.387,0.495,3.56,0.882,2.432,1250
2025,5229966,Kash Gates,WR,Weber State,,0.353,0.353,,0.353,,,0.353,,0.353,0.353,0,0.353,0,0,0.353,0,1637
2025,5229979,Brody Judd,TE,Northern Colorado,,2.244,2.244,,2.244,,,2.244,,2.244,2.244,0,2.244,0,0,2.244,0,480
2025,5229987,Mathias Price,RB,Northern Colorado,,0.051,0.448,0.003,-0.031,-0.019,0.773,-0.013,0.371,5.233,4.93,0.303,-1.878,-0.619,7.73,-1.079,6.312,393
2025,5230035,Evan Brooks,WR,Long Island University,,-0.048,0.006,-1.515,0.095,-0.212,0.077,0.075,-0.19,-1.349,0.166,-1.515,0.763,-1.908,0.69,1.118,-2.467,1834
2025,5230037,Jaiden Dozier,TE,Long Island University,,0.126,0.154,-0.514,-0.103,0.225,1.101,-0.178,1.28,3.022,3.536,-0.514,-1.028,1.578,6.604,-3.377,6.399,421
2025,5230038,Cory Nichols,WR,Long Island University,,0.125,0.112,0.215,-0.29,0.397,0.291,0.059,0.245,3.884,3.024,0.86,-2.032,4.758,3.198,1.185,2.699,1190
2025,5230050,Braylon Knauth,WR,The Citadel,,0.759,0.759,,1.124,0.283,1.101,0.79,0.68,10.625,10.625,0,5.622,1.701,3.302,7.903,2.722,774
2025,5230060,Sebastien Boyle,RB,The Citadel,,-0.138,0.632,-0.199,-0.131,-0.124,0.138,-0.18,-0.008,-5.652,1.897,-7.55,-2.489,-1.739,0.828,-5.569,-0.083,1065
2025,5230073,Cobey Thompkins,QB,The Citadel,,0.191,0.304,0.126,0.118,0.091,0.287,0.128,0.287,18.165,10.634,7.532,4.116,2.744,7.45,7.271,10.894,300
2025,5230090,Rhyder Poppell,RB,The Citadel,,-0.236,,-0.236,-0.38,0.053,,-0.38,0.053,-0.708,0,-0.708,-0.761,0.053,0,-0.761,0.053,808
2025,5230091,Cooper Tankersley,QB,The Citadel,,-0.406,-0.224,-0.587,-0.587,,-0.224,-0.587,-0.224,-0.812,-0.224,-0.587,-0.587,0,-0.224,-0.587,-0.224,574
2025,5230097,Tyson Schilling,WR,St. Thomas (MN),,0.527,0.527,,0.71,-0.026,2.001,0.707,0.347,5.269,5.269,0,1.42,-0.153,4.002,3.534,1.734,1088
2025,5230098,Ron Peace,QB,East Texas A&M,,0.313,0.32,0.264,0.058,0.322,0.877,0.074,0.679,49.135,43.863,5.272,3.822,15.46,31.572,7.012,42.122,191
2025,5230099,Will Madonna,QB,East Texas A&M,,-0.609,-0.587,-0.729,-0.689,-0.01,-0.89,-0.557,-0.682,-11.578,-9.393,-2.186,-6.199,-0.042,-5.337,-6.123,-5.455,696
2025,5230100,Nick Johnson,WR,East Texas A&M,,0.077,,0.077,0.077,,,0.077,,0.077,0,0.077,0.077,0,0,0.077,0,1671
2025,5230101,Dayan Bilbo,WR,East Texas A&M,,0.72,0.72,,-0.128,1.089,0.917,0.099,1.341,11.518,11.518,0,-0.77,2.177,4.587,0.79,10.727,733
2025,5230105,Tyler Daniels,WR,East Texas A&M,,0.53,0.53,,0.532,0.046,0.574,0.868,-0.316,7.421,7.421,0,3.189,0.183,1.722,8.684,-1.263,935
2025,5230106,JaiSean McMillian,RB,East Texas A&M,,-0.036,-0.354,0.01,-0.126,0.12,0.567,-0.106,0.284,-1.414,-1.768,0.354,-2.518,1.795,1.702,-3.401,1.987,872
2025,5230140,Paul Odidi,WR,East Texas A&M,,0.616,0.616,,0.408,0.929,0.586,0.446,0.922,25.867,25.867,0,7.35,12.075,6.442,12.029,13.837,348
2025,5230174,Tyrone Wilson,WR,Grambling,,-0.071,,-0.071,-0.424,,,-0.424,0.282,-0.141,0,-0.141,-0.424,0,0,-0.424,0.282,1700
2025,5230175,Jordan Bride,WR,Grambling,,0.138,0.106,1.37,0.269,0.062,0.112,0.253,0.067,5.388,4.018,1.37,2.955,0.871,1.562,3.79,1.598,1078
2025,5230176,Keith Jones,WR,Grambling,,0.655,0.655,,0.555,0.252,1.651,0.264,0.967,29.461,29.461,0,7.217,5.045,18.163,5.284,24.177,279
2025,5230177,Andre Crews,RB,Grambling,,-0.001,-0.349,0.007,-0.099,-0.121,0.446,-0.076,0.308,-0.097,-0.698,0.601,-4.77,-2.903,5.799,-5.326,5.229,722
2025,5230180,Tony Phillips,RB,Grambling,,-0.405,-0.679,-0.37,-0.445,-0.511,0.428,-0.391,-0.465,-10.925,-2.036,-8.889,-6.67,-5.112,0.856,-8.598,-2.327,1140
2025,5230183,Tyson George,WR,Grambling,,0.751,0.751,,0.242,0.954,1.291,0.615,0.96,28.531,28.531,0,4.115,7.635,16.78,14.134,14.397,294
2025,5230195,Karson Siqueiros-Lasky,QB,Pennsylvania,,0.484,0.484,,-0.452,,0.953,0.751,-0.048,1.453,1.453,0,-0.452,0,1.906,1.501,-0.048,485
2025,5230200,Ronan Johannson,WR,Pennsylvania,,1.679,1.679,,,1.376,2.284,,1.679,5.036,5.036,0,0,2.752,2.284,0,5.036,1105
2025,5230201,Donte West,RB,Pennsylvania,,-0.077,-0.222,-0.051,-0.08,-0.093,-0.029,-0.101,0.059,-6.08,-2.669,-3.411,-3.661,-2.13,-0.289,-6.786,0.706,1076
2025,5230219,Jack Donnelly,TE,Pennsylvania,,0.597,0.597,,0.333,0.868,-0.226,0.548,0.694,3.579,3.579,0,0.333,3.472,-0.226,2.19,1.389,394
2025,5230225,Connor Johns,WR,Pennsylvania,,-0.755,-0.755,,-0.378,-1.132,,-0.755,,-1.51,-1.51,0,-0.378,-1.132,0,-1.51,0,1845
2025,5230762,Amani Givens,RB,Louisiana Tech,CUSA,0.276,,0.276,-0.616,0.499,,0.16,0.354,1.382,0,1.382,-0.616,1.998,0,0.319,1.063,589
2025,5230777,Xavier Phipps,WR,Texas Southern,,0.448,0.448,,-0.472,0.089,1.258,0.09,0.805,7.161,7.161,0,-1.888,0.536,6.291,0.721,6.44,951
2025,5231037,Isaac Lee,QB,Western Carolina,,-0.047,0.007,-0.29,0.085,-0.477,0.226,0.002,-0.103,-2.337,0.271,-2.609,1.611,-8.103,2.709,0.041,-2.378,624
2025,5231055,BJ Atkins,WR,Presbyterian,,0.604,0.576,0.839,0.387,0.515,1.049,0.195,1.051,27.791,23.598,4.193,6.969,8.239,12.584,4.674,23.117,310
2025,5231064,Justin Montgomery,RB,Presbyterian,,0.224,0.399,0.214,0.091,0.358,0.096,0.269,0.041,24.012,2.392,21.62,5.032,12.531,1.445,23.157,0.855,93
2025,5231087,Chris Vickerson,TE,Presbyterian,,0.592,0.592,,,,0.592,,0.592,0.592,0.592,0,0,0,0.592,0,0.592,615
2025,5231101,Jonathan Palmer,QB,Tennessee State,,-0.097,-0.027,-0.261,-0.169,-0.149,0.051,0.05,-0.179,-5.892,-1.521,-0.784,-2.865,-3.134,1.076,1.1,-6.992,680
2025,5231153,Raydrian Baltrip,WR,Abilene Christian,,0.041,0.079,-0.195,0.157,0.15,0.021,0.012,0.101,1.773,2.941,-1.168,3.287,1.647,0.214,0.357,1.417,1441
2025,5231157,Deonte Dean,RB,Abilene Christian,,-0.063,,-0.063,-0.31,0.43,,-0.31,0.43,-0.19,0,-0.19,-0.619,0.43,0,-0.619,0.43,740
2025,5231161,Blake Suber,WR,Abilene Christian,,0.897,0.897,,0.897,,,0.897,,0.897,0.897,0,0.897,0,0,0.897,0,1551
2025,5231166,Grant Jones,WR,Abilene Christian,,0.156,-0.039,0.938,0.821,-0.025,-0.811,0.821,-0.287,0.78,-0.158,0.938,1.641,-0.05,-0.811,1.641,-0.861,1571
2025,5231174,Vinson Berry,QB,Norfolk State,,-0.012,-0.031,0.258,0.21,-0.149,-0.071,0.173,-0.296,-0.73,-1.763,1.032,5.258,-3.269,-0.779,6.385,-7.116,569
2025,5231332,Jamar Kaho,WR,Alcorn State,,0.985,0.985,,1.207,-0.386,1.146,1.207,0.763,7.879,7.879,0,4.829,-0.386,3.437,4.829,3.051,914
2025,5231345,Kameron Chisholm,WR,St. Francis (PA),,1.748,1.748,,0.71,,,1.748,,3.496,3.496,0,0.71,0,0,3.496,0,1228
2025,5231354,Caden High,WR,Stanford,ACC,0.35,0.35,,0.522,-0.059,0.503,0.315,0.376,15.394,15.394,0,6.785,-0.887,6.535,5.985,9.408,604
2025,5231359,Deyandre Ruffin,WR,South Carolina State,,0.386,0.386,,0.377,0.332,0.579,0.259,0.547,20.082,20.082,0,9.047,6.979,4.056,7.504,12.578,475
2025,5231360,Nicholas Sowell,WR,South Carolina State,,0.743,0.743,,0.493,1.045,0.528,0.702,0.812,11.895,11.895,0,2.466,7.317,2.112,7.021,4.874,723
2025,5231910,Deablo Mcgee,WR,Alcorn State,,1.033,1.033,,,,1.033,,1.033,2.066,2.066,0,0,0,2.066,0,2.066,1406
2025,5232045,Maxim Copeland,WR,Morgan State,,2.997,2.997,,,,2.997,,2.997,2.997,2.997,0,0,0,2.997,0,2.997,1294
2025,5232049,Raymond Moore III,QB,Morgan State,,0.089,-0.117,0.689,-0.082,0.045,0.427,0.031,0.143,16.749,-16.393,33.089,-5.061,3.002,23.508,2.876,13.872,308
2025,5232063,Quay Kindell,WR,Charleston Southern,,0.152,0.168,-0.037,0.284,-0.049,-0.023,0.471,-0.311,4.117,4.191,-0.074,1.985,-0.442,-0.229,7.532,-3.416,1166
2025,5232065,Nasir Hennigan,RB,Long Island University,,3.044,3.044,,,,3.044,,3.044,3.044,3.044,0,0,0,3.044,0,3.044,484
2025,5232131,KJ Cooper,QB,Texas Southern,,0.12,0.076,0.395,-0.088,0.107,0.325,-0.034,0.284,34.091,17.742,20.522,-6.929,11.574,29.209,-5.045,39.136,237
2025,5232188,Andrerw Frazier,WR,Grambling,,0.622,0.622,,3.095,-0.515,2.695,1.127,0.369,3.731,3.731,0,3.095,-2.06,2.695,2.255,1.476,1200
2025,5232189,Nicholas Howard,WR,Grambling,,0.269,0.269,,0.11,0.115,0.519,-0.141,0.525,3.493,3.493,0,0.438,0.461,2.594,-0.706,4.2,1229
2025,5233016,King Miller,RB,USC,B1G,0.048,0.011,0.053,0,0.06,0.329,-0.014,0.282,7.81,0.226,7.584,0.018,3.278,5.268,-1.771,9.581,313
2025,5233879,Josh Brown,QB,Mississippi Valley State,,0.108,0.163,-0.041,-0.234,0.116,0.606,-0.075,0.319,24.663,27.163,-2.5,-20.59,9.009,34.526,-9.137,33.799,266
2025,5234127,Manny Thompson,TE,Alabama State,,2.514,2.514,,2.514,,,2.514,,2.514,2.514,0,2.514,0,0,2.514,0,454
2025,5235634,Mike Franklin,RB,Southern,,0.11,0.714,0.096,0.096,-0.149,-0.139,0.142,-0.006,4.635,0.714,3.921,2.012,-1.785,-0.558,4.686,-0.051,417
2025,5235663,Tre Bradford,RB,Grambling,,0.065,-0.125,0.098,-0.059,0.217,0.218,0.073,0.021,6.704,-1.879,8.583,-3.756,6.727,1.524,6.386,0.318,343
2025,5236210,Jackson Verdugo,TE,Florida International,CUSA,0.299,0.299,,-0.622,0.793,0.055,0.061,1.366,3.284,3.284,0,-3.109,3.173,0.055,0.552,2.731,406
2025,5236325,Payton Matthews,WR,Rice,AAC,1.491,1.491,,3.001,1.816,-0.343,3.001,0.736,4.474,4.474,0,3.001,1.816,-0.343,3.001,1.473,1140
2025,5236393,Shane King,TE,Southern Miss,SBC,0.259,0.259,,-0.453,0.615,,-0.873,2.524,0.777,0.777,0,-0.453,1.23,0,-1.747,2.524,599
2025,5237683,Joe Harris,WR,Princeton,,0.06,0.06,,-0.165,0.285,,-0.165,0.285,0.12,0.12,0,-0.165,0.285,0,-0.165,0.285,1664
2025,5238619,Kareem Keye,QB,Alabama State,,2.658,2.658,,,,2.658,,2.658,2.658,2.658,0,0,0,2.658,0,2.658,450
2025,5238868,Liam Szarka,QB,Air Force,MWC,0.388,0.595,0.269,0.194,0.501,0.619,0.34,0.479,116.702,73.163,47.333,21.496,52.64,43.924,67.393,49.308,63
2025,5238869,Matt Long,WR,Air Force,MWC,0.271,-0.783,0.535,-0.174,-0.068,1.839,0.271,,1.355,-0.783,2.138,-0.348,-0.136,1.839,1.355,0,1494
2025,5238876,Jonah Dawson,WR,Air Force,MWC,0.925,0.925,,0.583,1.691,0.052,0.807,1.111,16.656,16.656,0,4.662,11.839,0.155,8.876,7.78,565
2025,5238881,Keshon Singleton,WR,Indiana State,,0.58,0.58,,0.28,0.468,1.519,0.769,0.363,16.247,16.247,0,1.96,6.084,9.112,11.532,4.714,579
2025,5239156,Jack Foley,WR,Wake Forest,ACC,-0.672,-0.672,,-0.635,-0.709,,-0.635,-0.709,-1.345,-1.345,0,-0.635,-0.709,0,-0.635,-0.709,1833
2025,5239157,Quentin Gibson,WR,Colorado,B12,0.162,0.133,0.56,0.227,0.202,-0.059,0.064,0.274,2.424,1.864,0.56,1.59,1.012,-0.178,0.509,1.915,1362
2025,5246572,Nathan Mcneil,RB,Iowa,B1G,-0.043,0.425,-0.121,-0.294,0.045,0.812,-0.014,-0.117,-0.907,1.274,-2.181,-2.935,0.404,1.624,-0.208,-0.7,825
2025,5248199,Noah Gillon,QB,App State,SBC,-0.44,-0.422,0.257,-0.715,-0.1,0.003,-0.966,0.191,-14.523,-11.824,1.028,-7.866,-0.799,0.037,-17.39,2.868,702
2025,5250264,Kaelan Chudzinski,TE,Boston College,ACC,0.415,0.415,,0.003,0.085,1.128,0.384,0.455,10.376,10.376,0,0.032,0.425,10.153,5.372,5.004,176
2025,5250860,Braden Lewis,RB,Stephen F. Austin,,0.418,,0.418,0.095,0.74,,0.418,,0.835,0,0.835,0.095,0.74,0,0.835,0,631
2025,5252197,Jaylen Elder,WR,UAB,AAC,-0.003,0.079,-0.167,-0.445,,0.879,-0.445,0.879,-0.01,0.157,-0.167,-0.889,0,0.879,-0.889,0.879,1685
2025,5254150,Javion Kinnard,RB,Colorado State,MWC,0.091,0.16,-0.072,-0.301,0.33,1.208,-0.266,0.699,2.467,3.044,-0.577,-3.914,3.963,2.417,-4.528,6.995,518
2025,5257046,Grayson Rigdon,RB,Arizona State,B12,-0.29,0.795,-0.832,0.203,-1.276,,0.203,-1.276,-0.87,0.795,-1.665,0.407,-1.276,0,0.407,-1.276,820
2025,5257214,Lucas Farrington,RB,Jacksonville State,CUSA,-0.137,,-0.137,-0.115,-0.344,0.234,-0.014,-0.629,-0.684,0,-0.684,-0.23,-0.688,0.234,-0.055,-0.629,802
2025,5257993,Kayleb Barnett,WR,Vanderbilt,SEC,0.336,0.313,0.382,0.554,-0.317,,0.336,,4.033,2.503,1.53,4.985,-0.951,0,4.033,0,1174
2025,5258016,Caleb Hawkins,RB,North Texas,AAC,0.325,0.472,0.3,0.215,0.304,0.773,0.297,0.445,68.16,14.15,54.01,23.818,17.354,24.73,50.807,17.352,4
2025,5258024,Marvis Parrish,RB,Western Kentucky,CUSA,0.037,0.025,0.042,0.129,-0.055,0.05,0.019,0.108,4.955,0.879,4.077,9.702,-2.803,0.302,2.032,2.924,398
2025,5258056,Samuel Harris,RB,Wyoming,MWC,0.116,0.442,0.046,0.045,0.066,0.643,0.092,0.199,13.092,8.84,4.252,2.63,2.431,9.648,8.124,4.968,208
2025,5259971,Zach Atkins,TE,Colorado,B12,0.136,0.039,2.967,-0.111,0.355,0.292,-0.143,0.415,4.089,1.122,2.967,-1.448,3.198,2.338,-2.139,6.227,361
2025,5260691,Rodney Bullard Jr.,WR,Michigan State,B1G,1.01,1.254,0.522,0.811,0.859,1.814,0.618,1.402,6.06,5.017,1.044,0.811,3.435,1.814,1.855,4.206,1035
2025,5260707,Jaylin Mobley,TE,Bethune-Cookman,,-0.033,-0.033,,-0.033,,,-0.033,,-0.033,-0.033,0,-0.033,0,0,-0.033,0,671
2025,5260847,Marcellous Hawkins,RB,Virginia Tech,ACC,0.129,0.063,0.139,0.111,0.292,0.537,0.002,0.722,13.91,0.878,13.033,6.339,9.341,8.06,0.195,13.716,195
2025,5261613,Tylik Hill,RB,Syracuse,ACC,-0.149,-0.088,-0.161,0.239,-0.926,,-0.149,,-0.894,-0.088,-0.805,0.958,-1.851,0,-0.894,0,823
2025,5262650,Julius Gillick,RB,Fresno State,MWC,0.196,,0.196,-0.385,0.777,,-0.385,0.777,0.393,0,0.393,-0.385,0.777,0,-0.385,0.777,669
2025,5263613,Carter Pabst,WR,Washington State,PAC,0.173,0.173,,0.645,-0.328,-0.437,0.645,-0.393,1.906,1.906,0,3.872,-0.656,-1.31,3.872,-1.966,1430
2025,5264658,Jermane Hayes,WR,Southern Miss,SBC,0.412,0.412,,-0.04,0.714,,-0.04,0.714,2.06,2.06,0,-0.081,2.141,0,-0.081,2.141,1407
2025,5264764,Elijah Faulkner,RB,Massachusetts,MAC,-0.261,-0.174,-0.267,-0.338,-0.313,0.163,-0.212,-0.449,-7.569,-0.347,-7.222,-5.406,-2.814,0.651,-4.874,-2.695,1108
2025,5265128,Shanard Clower,WR,North Carolina,ACC,0.345,0.251,1.192,0.309,0.494,0.245,0.377,0.055,3.449,2.258,1.192,1.234,1.481,0.735,3.395,0.055,1236
2025,5265178,Dominic Kelley,RB,Nevada,MWC,-0.279,,-0.279,-0.324,-0.801,0.192,-0.29,-0.126,-3.902,0,-3.902,-1.946,-3.205,0.575,-3.775,-0.126,1013
2025,5265325,Jevon Edwards,RB,Coastal Carolina,SBC,-0.043,-0.479,0.003,-0.221,0.397,-0.361,-0.173,0.512,-2.683,-2.876,0.194,-7.735,7.937,-2.884,-8.826,6.144,956
2025,5265446,Clayton Coppock,WR,Kennesaw State,CUSA,0.334,0.407,0.144,-0.041,0.423,0.706,0.197,0.49,14.345,12.612,1.733,-0.61,7.193,7.762,4.537,9.808,637
2025,5265447,Patrick Crayton Jr.,QB,Rice,AAC,-0.473,-0.453,-0.521,-0.078,-0.993,-0.245,0.066,-1.132,-9.461,-6.336,-3.124,-0.544,-6.954,-1.224,0.73,-10.191,692
2025,5265463,Luke Watkins,WR,Louisiana Tech,CUSA,0.284,0.284,,-0.703,,1.271,0.284,,0.568,0.568,0,-0.703,0,1.271,0.568,0,1607
2025,5265479,Gabe Glover,WR,Jacksonville State,CUSA,-0.288,-0.288,,-0.319,-0.058,-0.994,-0.214,-0.436,-3.461,-3.461,0,-2.235,-0.232,-0.994,-1.715,-1.746,1903
2025,5265523,Kelvin Washington,RB,Tulsa,AAC,0.223,,0.223,0.223,,,0.223,,0.446,0,0.446,0.446,0,0,0.446,0,665
